연도,시도,시군구,연령구분,분만건수
2019,경북,영덕군,19세 이하,0
2019,경북,영덕군,20~29세,0
2019,경북,영덕군,30~39세,0
2019,경북,영덕군,40~49세,0
2019,경북,영덕군,50세 이상,0
2019,경북,영양군,19세 이하,0
2019,경북,영양군,20~29세,0
2019,경북,영양군,30~39세,0
2019,경북,영양군,40~49세,0
2019,경북,영양군,50세 이상,0
2019,경북,예천군,19세 이하,0
2019,경북,예천군,20~29세,22
2019,경북,예천군,30~39세,48
2019,경북,예천군,40~49세,0
2019,경북,예천군,50세 이상,0
2019,경북,울릉군,19세 이하,0
2019,경북,울릉군,20~29세,0
2019,경북,울릉군,30~39세,0
2019,경북,울릉군,40~49세,0
2019,경북,울릉군,50세 이상,0
2019,경북,울진군,19세 이하,0
2019,경북,울진군,20~29세,22
2019,경북,울진군,30~39세,44
2019,경북,울진군,40~49세,0
2019,경북,울진군,50세 이상,0
2019,경북,의성군,19세 이하,0
2019,경북,의성군,20~29세,0
2019,경북,의성군,30~39세,0
2019,경북,의성군,40~49세,0
2019,경북,의성군,50세 이상,0
2019,경북,청도군,19세 이하,0
2019,경북,청도군,20~29세,0
2019,경북,청도군,30~39세,0
2019,경북,청도군,40~49세,0
2019,경북,청도군,50세 이상,0
2019,경북,청송군,19세 이하,0
2019,경북,청송군,20~29세,0
2019,경북,청송군,30~39세,0
2019,경북,청송군,40~49세,0
2019,경북,청송군,50세 이상,0
2019,경북,칠곡군,19세 이하,0
2019,경북,칠곡군,20~29세,0
2019,경북,칠곡군,30~39세,0
2019,경북,칠곡군,40~49세,0
2019,경북,칠곡군,50세 이상,0
2019,경북,경주시,19세 이하,0
2019,경북,경주시,20~29세,214
2019,경북,경주시,30~39세,457
2019,경북,경주시,40~49세,30
2019,경북,경주시,50세 이상,0
2019,경북,구미시,19세 이하,13
2019,경북,구미시,20~29세,1186
2019,경북,구미시,30~39세,2462
2019,경북,구미시,40~49세,86
2019,경북,구미시,50세 이상,0
2019,경북,김천시,19세 이하,0
2019,경북,김천시,20~29세,36
2019,경북,김천시,30~39세,63
2019,경북,김천시,40~49세,0
2019,경북,김천시,50세 이상,0
2019,경북,안동시,19세 이하,0
2019,경북,안동시,20~29세,407
2019,경북,안동시,30~39세,886
2019,경북,안동시,40~49세,63
2019,경북,안동시,50세 이상,0
2019,경북,영주시,19세 이하,0
2019,경북,영주시,20~29세,48
2019,경북,영주시,30~39세,61
2019,경북,영주시,40~49세,0
2019,경북,영주시,50세 이상,0
2019,경북,영천시,19세 이하,0
2019,경북,영천시,20~29세,0
2019,경북,영천시,30~39세,0
2019,경북,영천시,40~49세,0
2019,경북,영천시,50세 이상,0
2019,경북,포항남구,19세 이하,0
2019,경북,포항남구,20~29세,0
2019,경북,포항남구,30~39세,25
2019,경북,포항남구,40~49세,0
2019,경북,포항남구,50세 이상,0
2019,경북,포항북구,19세 이하,0
2019,경북,포항북구,20~29세,761
2019,경북,포항북구,30~39세,1915
2019,경북,포항북구,40~49세,109
2019,경북,포항북구,50세 이상,0
2019,경북,문경시,19세 이하,0
2019,경북,문경시,20~29세,0
2019,경북,문경시,30~39세,0
2019,경북,문경시,40~49세,0
2019,경북,문경시,50세 이상,0
2019,경북,상주시,19세 이하,0
2019,경북,상주시,20~29세,27
2019,경북,상주시,30~39세,44
2019,경북,상주시,40~49세,0
2019,경북,상주시,50세 이상,0
2019,경북,경산시,19세 이하,0
2019,경북,경산시,20~29세,156
2019,경북,경산시,30~39세,181
2019,경북,경산시,40~49세,20
2019,경북,경산시,50세 이상,0
2019,경남,거창군,19세 이하,0
2019,경남,거창군,20~29세,14
2019,경남,거창군,30~39세,24
2019,경남,거창군,40~49세,0
2019,경남,거창군,50세 이상,0
2019,경남,고성군,19세 이하,0
2019,경남,고성군,20~29세,0
2019,경남,고성군,30~39세,0
2019,경남,고성군,40~49세,0
2019,경남,고성군,50세 이상,0
2019,경남,남해군,19세 이하,0
2019,경남,남해군,20~29세,0
2019,경남,남해군,30~39세,0
2019,경남,남해군,40~49세,0
2019,경남,남해군,50세 이상,0
2019,경남,산청군,19세 이하,0
2019,경남,산청군,20~29세,0
2019,경남,산청군,30~39세,0
2019,경남,산청군,40~49세,0
2019,경남,산청군,50세 이상,0
2019,경남,의령군,19세 이하,0
2019,경남,의령군,20~29세,0
2019,경남,의령군,30~39세,0
2019,경남,의령군,40~49세,0
2019,경남,의령군,50세 이상,0
2019,경남,창녕군,19세 이하,0
2019,경남,창녕군,20~29세,0
2019,경남,창녕군,30~39세,0
2019,경남,창녕군,40~49세,0
2019,경남,창녕군,50세 이상,0
2019,경남,하동군,19세 이하,0
2019,경남,하동군,20~29세,0
2019,경남,하동군,30~39세,0
2019,경남,하동군,40~49세,0
2019,경남,하동군,50세 이상,0
2019,경남,함안군,19세 이하,0
2019,경남,함안군,20~29세,0
2019,경남,함안군,30~39세,0
2019,경남,함안군,40~49세,0
2019,경남,함안군,50세 이상,0
2019,경남,함양군,19세 이하,0
2019,경남,함양군,20~29세,0
2019,경남,함양군,30~39세,0
2019,경남,함양군,40~49세,0
2019,경남,함양군,50세 이상,0
2019,경남,합천군,19세 이하,0
2019,경남,합천군,20~29세,0
2019,경남,합천군,30~39세,0
2019,경남,합천군,40~49세,0
2019,경남,합천군,50세 이상,0
2019,경남,김해시,19세 이하,10
2019,경남,김해시,20~29세,740
2019,경남,김해시,30~39세,1785
2019,경남,김해시,40~49세,94
2019,경남,김해시,50세 이상,0
2019,경남,사천시,19세 이하,0
2019,경남,사천시,20~29세,0
2019,경남,사천시,30~39세,0
2019,경남,사천시,40~49세,0
2019,경남,사천시,50세 이상,0
2019,경남,진주시,19세 이하,14
2019,경남,진주시,20~29세,786
2019,경남,진주시,30~39세,2207
2019,경남,진주시,40~49세,128
2019,경남,진주시,50세 이상,0
2019,경남,창원마산회원구,19세 이하,0
2019,경남,창원마산회원구,20~29세,195
2019,경남,창원마산회원구,30~39세,585
2019,경남,창원마산회원구,40~49세,35
2019,경남,창원마산회원구,50세 이상,0
2019,경남,창원마산합포구,19세 이하,11
2019,경남,창원마산합포구,20~29세,171
2019,경남,창원마산합포구,30~39세,550
2019,경남,창원마산합포구,40~49세,24
2019,경남,창원마산합포구,50세 이상,0
2019,경남,창원진해구,19세 이하,0
2019,경남,창원진해구,20~29세,125
2019,경남,창원진해구,30~39세,239
2019,경남,창원진해구,40~49세,14
2019,경남,창원진해구,50세 이상,0
2019,경남,창원의창구,19세 이하,0
2019,경남,창원의창구,20~29세,505
2019,경남,창원의창구,30~39세,1413
2019,경남,창원의창구,40~49세,64
2019,경남,창원의창구,50세 이상,0
2019,경남,창원성산구,19세 이하,0
2019,경남,창원성산구,20~29세,699
2019,경남,창원성산구,30~39세,2129
2019,경남,창원성산구,40~49세,102
2019,경남,창원성산구,50세 이상,0
2019,경남,통영시,19세 이하,0
2019,경남,통영시,20~29세,134
2019,경남,통영시,30~39세,312
2019,경남,통영시,40~49세,16
2019,경남,통영시,50세 이상,0
2019,경남,밀양시,19세 이하,0
2019,경남,밀양시,20~29세,60
2019,경남,밀양시,30~39세,107
2019,경남,밀양시,40~49세,0
2019,경남,밀양시,50세 이상,0
2019,경남,거제시,19세 이하,0
2019,경남,거제시,20~29세,352
2019,경남,거제시,30~39세,868
2019,경남,거제시,40~49세,37
2019,경남,거제시,50세 이상,0
2019,경남,양산시,19세 이하,0
2019,경남,양산시,20~29세,380
2019,경남,양산시,30~39세,1078
2019,경남,양산시,40~49세,69
2019,경남,양산시,50세 이상,0
2019,제주,서귀포시,19세 이하,0
2019,제주,서귀포시,20~29세,95
2019,제주,서귀포시,30~39세,286
2019,제주,서귀포시,40~49세,17
2019,제주,서귀포시,50세 이상,0
2019,제주,제주시,19세 이하,13
2019,제주,제주시,20~29세,1018
2019,제주,제주시,30~39세,2642
2019,제주,제주시,40~49세,236
2019,제주,제주시,50세 이상,0
2019,세종,세종시,19세 이하,0
2019,세종,세종시,20~29세,410
2019,세종,세종시,30~39세,1280
2019,세종,세종시,40~49세,68
2019,세종,세종시,50세 이상,0
2020,서울,강남구,19세 이하,0
2020,서울,강남구,20~29세,897
2020,서울,강남구,30~39세,7633
2020,서울,강남구,40~49세,716
2020,서울,강남구,50세 이상,0
2020,서울,강동구,19세 이하,0
2020,서울,강동구,20~29세,751
2020,서울,강동구,30~39세,3385
2020,서울,강동구,40~49세,221
2020,서울,강동구,50세 이상,0
2020,서울,강서구,19세 이하,0
2020,서울,강서구,20~29세,778
2020,서울,강서구,30~39세,3868
2020,서울,강서구,40~49세,254
2020,서울,강서구,50세 이상,0
2020,서울,관악구,19세 이하,0
2020,서울,관악구,20~29세,210
2020,서울,관악구,30~39세,1014
2020,서울,관악구,40~49세,65
2020,서울,관악구,50세 이상,0
2020,서울,구로구,19세 이하,0
2020,서울,구로구,20~29세,506
2020,서울,구로구,30~39세,2417
2020,서울,구로구,40~49세,165
2020,서울,구로구,50세 이상,0
2020,서울,도봉구,19세 이하,0
2020,서울,도봉구,20~29세,244
2020,서울,도봉구,30~39세,1048
2020,서울,도봉구,40~49세,56
2020,서울,도봉구,50세 이상,0
2020,서울,동대문구,19세 이하,0
2020,서울,동대문구,20~29세,309
2020,서울,동대문구,30~39세,1231
2020,서울,동대문구,40~49세,81
2020,서울,동대문구,50세 이상,0
2020,서울,동작구,19세 이하,0
2020,서울,동작구,20~29세,316
2020,서울,동작구,30~39세,1801
2020,서울,동작구,40~49세,134
2020,서울,동작구,50세 이상,0
2020,서울,마포구,19세 이하,0
2020,서울,마포구,20~29세,75
2020,서울,마포구,30~39세,289
2020,서울,마포구,40~49세,20
2020,서울,마포구,50세 이상,0
2020,서울,서대문구,19세 이하,0
2020,서울,서대문구,20~29세,278
2020,서울,서대문구,30~39세,1965
2020,서울,서대문구,40~49세,188
2020,서울,서대문구,50세 이상,0
2020,서울,성동구,19세 이하,0
2020,서울,성동구,20~29세,65
2020,서울,성동구,30~39세,319
2020,서울,성동구,40~49세,24
2020,서울,성동구,50세 이상,0
2020,서울,성북구,19세 이하,0
2020,서울,성북구,20~29세,288
2020,서울,성북구,30~39세,1216
2020,서울,성북구,40~49세,104
2020,서울,성북구,50세 이상,0
2020,서울,영등포구,19세 이하,14
2020,서울,영등포구,20~29세,205
2020,서울,영등포구,30~39세,1277
2020,서울,영등포구,40~49세,104
2020,서울,영등포구,50세 이상,0
2020,서울,용산구,19세 이하,0
2020,서울,용산구,20~29세,85
2020,서울,용산구,30~39세,360
2020,서울,용산구,40~49세,32
2020,서울,용산구,50세 이상,0
2020,서울,은평구,19세 이하,0
2020,서울,은평구,20~29세,546
2020,서울,은평구,30~39세,2423
2020,서울,은평구,40~49세,182
2020,서울,은평구,50세 이상,0
2020,서울,종로구,19세 이하,0
2020,서울,종로구,20~29세,135
2020,서울,종로구,30~39세,1270
2020,서울,종로구,40~49세,181
2020,서울,종로구,50세 이상,0
2020,서울,중구,19세 이하,0
2020,서울,중구,20~29세,80
2020,서울,중구,30~39세,221
2020,서울,중구,40~49세,10
2020,서울,중구,50세 이상,0
2020,서울,송파구,19세 이하,0
2020,서울,송파구,20~29세,637
2020,서울,송파구,30~39세,3924
2020,서울,송파구,40~49세,377
2020,서울,송파구,50세 이상,0
2020,서울,중랑구,19세 이하,0
2020,서울,중랑구,20~29세,228
2020,서울,중랑구,30~39세,699
2020,서울,중랑구,40~49세,57
2020,서울,중랑구,50세 이상,0
2020,서울,양천구,19세 이하,0
2020,서울,양천구,20~29세,244
2020,서울,양천구,30~39세,1114
2020,서울,양천구,40~49세,58
2020,서울,양천구,50세 이상,0
2020,서울,서초구,19세 이하,0
2020,서울,서초구,20~29세,235
2020,서울,서초구,30~39세,1767
2020,서울,서초구,40~49세,163
2020,서울,서초구,50세 이상,0
2020,서울,노원구,19세 이하,0
2020,서울,노원구,20~29세,378
2020,서울,노원구,30~39세,1723
2020,서울,노원구,40~49세,132
2020,서울,노원구,50세 이상,0
2020,서울,광진구,19세 이하,0
2020,서울,광진구,20~29세,259
2020,서울,광진구,30~39세,1188
2020,서울,광진구,40~49세,83
2020,서울,광진구,50세 이상,0
2020,서울,강북구,19세 이하,0
2020,서울,강북구,20~29세,414
2020,서울,강북구,30~39세,1753
2020,서울,강북구,40~49세,119
2020,서울,강북구,50세 이상,0
2020,서울,금천구,19세 이하,0
2020,서울,금천구,20~29세,251
2020,서울,금천구,30~39세,735
2020,서울,금천구,40~49세,45
2020,서울,금천구,50세 이상,0
2020,부산,부산남구,19세 이하,0
2020,부산,부산남구,20~29세,0
2020,부산,부산남구,30~39세,0
2020,부산,부산남구,40~49세,0
2020,부산,부산남구,50세 이상,0
2020,부산,부산동구,19세 이하,0
2020,부산,부산동구,20~29세,323
2020,부산,부산동구,30~39세,1450
2020,부산,부산동구,40~49세,142
2020,부산,부산동구,50세 이상,0
2020,부산,부산동래구,19세 이하,0
2020,부산,부산동래구,20~29세,314
2020,부산,부산동래구,30~39세,916
2020,부산,부산동래구,40~49세,54
2020,부산,부산동래구,50세 이상,0
2020,부산,부산진구,19세 이하,0
2020,부산,부산진구,20~29세,436
2020,부산,부산진구,30~39세,1586
2020,부산,부산진구,40~49세,125
2020,부산,부산진구,50세 이상,0
2020,부산,부산북구,19세 이하,0
2020,부산,부산북구,20~29세,491
2020,부산,부산북구,30~39세,1646
2020,부산,부산북구,40~49세,104
2020,부산,부산북구,50세 이상,0
2020,부산,부산서구,19세 이하,0
2020,부산,부산서구,20~29세,142
2020,부산,부산서구,30~39세,519
2020,부산,부산서구,40~49세,53
2020,부산,부산서구,50세 이상,0
2020,부산,부산영도구,19세 이하,0
2020,부산,부산영도구,20~29세,0
2020,부산,부산영도구,30~39세,0
2020,부산,부산영도구,40~49세,0
2020,부산,부산영도구,50세 이상,0
2020,부산,부산중구,19세 이하,0
2020,부산,부산중구,20~29세,0
2020,부산,부산중구,30~39세,0
2020,부산,부산중구,40~49세,0
2020,부산,부산중구,50세 이상,0
2020,부산,부산해운대구,19세 이하,0
2020,부산,부산해운대구,20~29세,291
2020,부산,부산해운대구,30~39세,1155
2020,부산,부산해운대구,40~49세,85
2020,부산,부산해운대구,50세 이상,0
2020,부산,부산사하구,19세 이하,0
2020,부산,부산사하구,20~29세,473
2020,부산,부산사하구,30~39세,1549
2020,부산,부산사하구,40~49세,82
2020,부산,부산사하구,50세 이상,0
2020,부산,부산금정구,19세 이하,0
2020,부산,부산금정구,20~29세,275
2020,부산,부산금정구,30~39세,1166
2020,부산,부산금정구,40~49세,73
2020,부산,부산금정구,50세 이상,0
2020,부산,부산강서구,19세 이하,0
2020,부산,부산강서구,20~29세,78
2020,부산,부산강서구,30~39세,249
2020,부산,부산강서구,40~49세,11
2020,부산,부산강서구,50세 이상,0
2020,부산,부산연제구,19세 이하,0
2020,부산,부산연제구,20~29세,284
2020,부산,부산연제구,30~39세,1108
2020,부산,부산연제구,40~49세,63
2020,부산,부산연제구,50세 이상,0
2020,부산,부산수영구,19세 이하,0
2020,부산,부산수영구,20~29세,262
2020,부산,부산수영구,30~39세,1065
2020,부산,부산수영구,40~49세,78
2020,부산,부산수영구,50세 이상,0
2020,부산,부산사상구,19세 이하,0
2020,부산,부산사상구,20~29세,0
2020,부산,부산사상구,30~39세,0
2020,부산,부산사상구,40~49세,0
2020,부산,부산사상구,50세 이상,0
2020,부산,부산기장군,19세 이하,0
2020,부산,부산기장군,20~29세,223
2020,부산,부산기장군,30~39세,734
2020,부산,부산기장군,40~49세,61
2020,부산,부산기장군,50세 이상,0
2020,인천,인천미추홀구,19세 이하,22
2020,인천,인천미추홀구,20~29세,1296
2020,인천,인천미추홀구,30~39세,4109
2020,인천,인천미추홀구,40~49세,282
2020,인천,인천미추홀구,50세 이상,0
2020,인천,인천동구,19세 이하,0
2020,인천,인천동구,20~29세,0
2020,인천,인천동구,30~39세,0
2020,인천,인천동구,40~49세,0
2020,인천,인천동구,50세 이상,0
2020,인천,인천부평구,19세 이하,0
2020,인천,인천부평구,20~29세,386
2020,인천,인천부평구,30~39세,1006
2020,인천,인천부평구,40~49세,56
2020,인천,인천부평구,50세 이상,0
2020,인천,인천중구,19세 이하,0
2020,인천,인천중구,20~29세,78
